[INFO] 2024-02-21 20:30:08 Portas COM disponíveis:
[INFO] 2024-02-21 20:30:08 COM30
[INFO] 2024-02-21 20:30:08 COM65
[INFO] 2024-02-21 20:30:08 COM31
[INFO] 2024-02-21 20:30:08 COM35
[INFO] 2024-02-21 20:30:12 Serial RX started
[INFO] 2024-02-21 20:30:12 Serial TX started
[INFO] 2024-02-21 20:30:12 TX: b'restart\n'
[INFO] 2024-02-21 20:30:15 Serial RX started
[INFO] 2024-02-21 20:30:15 Serial TX started
[INFO] 2024-02-21 20:30:15 Meas -> TS: 790668	 LC: 50.91	 RS:1104

[INFO] 2024-02-21 20:48:53 Meas -> TS: 21144	 LC: 0.08	 RS:882

[INFO] 2024-02-21 20:48:53 Meas -> TS: 21154	 LC: 0.04	 RS:866

[INFO] 2024-02-21 20:48:53 Meas -> TS: 21166	 LC: 0.12	 RS:872

[INFO] 2024-02-21 20:48:53 Meas -> TS: 21176	 LC: 0.18	 RS:875

[INFO] 2024-02-21 20:48:53 Meas -> TS: 21186	 LC: 0.25	 RS:878

[INFO] 2024-02-21 20:48:53 Meas -> TS: 21198	 LC: 0.19	 RS:873

[INFO] 2024-02-21 20:48:53 Actual 3400 | Target 6000 -> Setting 3600

[INFO] 2024-02-21 20:48:53 TX: b'set position 2 3600\n'
[INFO] 2024-02-21 20:48:53 Meas -> TS: 21208	 LC: 0.31	 RS:884

[INFO] 2024-02-21 20:48:53 Meas -> TS: 21220	 LC: 0.8	 RS:904

[INFO] 2024-02-21 20:48:53 Meas -> TS: 21230	 LC: 0.79	 RS:906

[INFO] 2024-02-21 20:48:53 Meas -> TS: 21242	 LC: 0.87	 RS:904

[INFO] 2024-02-21 20:48:53 Meas -> TS: 21252	 LC: 0.77	 RS:904

[INFO] 2024-02-21 20:48:53 Meas -> TS: 21264	 LC: 0.75	 RS:904

[INFO] 2024-02-21 20:48:53 Meas -> TS: 21274	 LC: 0.78	 RS:914

[INFO] 2024-02-21 20:48:53 Meas -> TS: 21284	 LC: 0.79	 RS:906

[INFO] 2024-02-21 20:48:53 Meas -> TS: 21296	 LC: 0.77	 RS:908

[INFO] 2024-02-21 20:48:53 Meas -> TS: 21306	 LC: 0.76	 RS:897

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21318	 LC: 0.73	 RS:904

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21328	 LC: 0.67	 RS:906

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21340	 LC: 0.66	 RS:912

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21350	 LC: 0.63	 RS:912

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21362	 LC: 0.66	 RS:907

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21372	 LC: 0.68	 RS:901

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21382	 LC: 0.7	 RS:906

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21394	 LC: 0.67	 RS:906

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21404	 LC: 0.6	 RS:906

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21416	 LC: 0.53	 RS:906

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21426	 LC: 0.55	 RS:896

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21438	 LC: 0.57	 RS:912

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21448	 LC: 0.57	 RS:904

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21460	 LC: 0.57	 RS:906

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21470	 LC: 0.55	 RS:911

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21480	 LC: 0.59	 RS:898

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21492	 LC: 0.64	 RS:908

[ERROR] 2024-02-21 20:48:54 ValueError("invalid literal for int() with base 10: '21u02'")
[INFO] 2024-02-21 20:48:54 Meas -> TS: None	 LC: 0.62	 RS:904

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21514	 LC: 0.58	 RS:912

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21524	 LC: 0.58	 RS:914

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21536	 LC: 0.63	 RS:905

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21546	 LC: 0.59	 RS:904

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21556	 LC: 0.59	 RS:910

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21568	 LC: 0.6	 RS:911

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21578	 LC: 0.63	 RS:905

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21590	 LC: 0.61	 RS:908

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21600	 LC: 0.53	 RS:920

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21612	 LC: 0.58	 RS:898

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21622	 LC: 0.54	 RS:910

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21634	 LC: 0.49	 RS:904

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21644	 LC: 0.47	 RS:912

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21654	 LC: 0.49	 RS:909

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21666	 LC: 0.62	 RS:908

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21676	 LC: 0.62	 RS:900

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21688	 LC: 0.54	 RS:896

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21698	 LC: 0.52	 RS:903

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21710	 LC: 0.56	 RS:914

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21720	 LC: 0.6	 RS:909

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21732	 LC: 0.55	 RS:906

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21742	 LC: 0.53	 RS:907

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21752	 LC: 0.54	 RS:905

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21764	 LC: 0.58	 RS:908

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21774	 LC: 0.5	 RS:932

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21786	 LC: 0.5	 RS:905

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21796	 LC: 0.57	 RS:904

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21808	 LC: 0.59	 RS:908

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21818	 LC: 0.52	 RS:912

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21830	 LC: 0.48	 RS:909

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21840	 LC: 0.39	 RS:904

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21850	 LC: 0.45	 RS:909

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21862	 LC: 0.54	 RS:906

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21872	 LC: 0.37	 RS:896

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21884	 LC: 0.41	 RS:912

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21894	 LC: 0.6	 RS:892

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21906	 LC: 0.6	 RS:922

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21916	 LC: 0.52	 RS:905

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21928	 LC: 0.56	 RS:907

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21938	 LC: 0.62	 RS:912

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21948	 LC: 0.58	 RS:904

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21960	 LC: 0.55	 RS:904

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21970	 LC: 0.55	 RS:908

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21982	 LC: 0.57	 RS:909

[INFO] 2024-02-21 20:48:54 Meas -> TS: 21992	 LC: 0.54	 RS:901

[INFO] 2024-02-21 20:48:54 Meas -> TS: 22004	 LC: 0.57	 RS:910

[INFO] 2024-02-21 20:48:54 Meas -> TS: 22014	 LC: 0.52	 RS:898

[INFO] 2024-02-21 20:48:54 Meas -> TS: 22026	 LC: 0.54	 RS:907

[INFO] 2024-02-21 20:48:54 Meas -> TS: 22036	 LC: 0.54	 RS:886

[INFO] 2024-02-21 20:48:54 Meas -> TS: 22046	 LC: 0.47	 RS:906

[INFO] 2024-02-21 20:48:54 Meas -> TS: 22058	 LC: 0.52	 RS:897

[INFO] 2024-02-21 20:48:54 Meas -> TS: 22068	 LC: 0.51	 RS:908

[INFO] 2024-02-21 20:48:54 Meas -> TS: 22080	 LC: 0.5	 RS:901

[INFO] 2024-02-21 20:48:54 Meas -> TS: 22090	 LC: 0.52	 RS:910

[INFO] 2024-02-21 20:48:54 Meas -> TS: 22102	 LC: 0.53	 RS:907

[INFO] 2024-02-21 20:48:54 Meas -> TS: 22112	 LC: 0.56	 RS:908

[INFO] 2024-02-21 20:48:54 Meas -> TS: 22124	 LC: 0.51	 RS:907

[INFO] 2024-02-21 20:48:54 Meas -> TS: 22134	 LC: 0.5	 RS:909

[INFO] 2024-02-21 20:48:54 Meas -> TS: 22144	 LC: 0.49	 RS:902

[INFO] 2024-02-21 20:48:54 Meas -> TS: 22156	 LC: 0.49	 RS:910

[INFO] 2024-02-21 20:48:54 Meas -> TS: 22166	 LC: 0.79	 RS:936

[INFO] 2024-02-21 20:48:54 Actual 3600 | Target 6000 -> Setting 3800

[INFO] 2024-02-21 20:48:54 TX: b'set position 2 3800\n'
[INFO] 2024-02-21 20:48:54 Meas -> TS: 22178	 LC: 3.51	 RS:924

[INFO] 2024-02-21 20:48:54 Meas -> TS: 22188	 LC: 5.17	 RS:932

[INFO] 2024-02-21 20:48:54 Meas -> TS: 22200	 LC: 4.69	 RS:924

[INFO] 2024-02-21 20:48:54 Meas -> TS: 22210	 LC: 4.46	 RS:930

[INFO] 2024-02-21 20:48:54 Meas -> TS: 22222	 LC: 4.39	 RS:933

[INFO] 2024-02-21 20:48:54 Meas -> TS: 22232	 LC: 4.35	 RS:932

[INFO] 2024-02-21 20:48:54 Meas -> TS: 22242	 LC: 4.24	 RS:931

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22254	 LC: 4.26	 RS:928

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22264	 LC: 4.19	 RS:929

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22276	 LC: 4.1	 RS:936

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22286	 LC: 3.98	 RS:932

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22298	 LC: 3.87	 RS:938

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22308	 LC: 3.88	 RS:940

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22320	 LC: 3.81	 RS:937

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22330	 LC: 3.73	 RS:934

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22340	 LC: 3.88	 RS:932

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22352	 LC: 3.9	 RS:916

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22362	 LC: 3.78	 RS:934

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22374	 LC: 3.71	 RS:936

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22384	 LC: 3.65	 RS:930

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22396	 LC: 3.71	 RS:931

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22406	 LC: 3.71	 RS:932

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22416	 LC: 3.7	 RS:916

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22428	 LC: 3.66	 RS:929

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22438	 LC: 3.7	 RS:939

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22450	 LC: 3.67	 RS:932

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22460	 LC: 3.64	 RS:932

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22472	 LC: 3.68	 RS:930

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22482	 LC: 3.64	 RS:929

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22494	 LC: 3.66	 RS:950

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22504	 LC: 3.63	 RS:936

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22514	 LC: 3.62	 RS:931

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22526	 LC: 3.65	 RS:938

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22536	 LC: 3.64	 RS:932

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22548	 LC: 3.56	 RS:933

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22558	 LC: 3.58	 RS:936

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22570	 LC: 3.55	 RS:932

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22580	 LC: 3.55	 RS:936

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22592	 LC: 3.46	 RS:936

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22602	 LC: 3.46	 RS:908

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22612	 LC: 3.47	 RS:936

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22624	 LC: 3.61	 RS:944

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22634	 LC: 3.65	 RS:937

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22646	 LC: 3.59	 RS:940

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22656	 LC: 3.57	 RS:936

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22668	 LC: 3.5	 RS:931

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22678	 LC: 3.52	 RS:937

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22690	 LC: 3.46	 RS:934

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22700	 LC: 3.44	 RS:916

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22710	 LC: 3.44	 RS:938

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22722	 LC: 3.44	 RS:906

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22732	 LC: 3.47	 RS:950

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22744	 LC: 3.46	 RS:936

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22754	 LC: 3.43	 RS:948

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22766	 LC: 3.38	 RS:934

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22776	 LC: 3.4	 RS:936

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22788	 LC: 3.45	 RS:938

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22798	 LC: 3.37	 RS:938

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22808	 LC: 3.37	 RS:936

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22820	 LC: 3.44	 RS:932

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22830	 LC: 3.34	 RS:942

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22842	 LC: 3.32	 RS:939

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22852	 LC: 3.39	 RS:936

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22864	 LC: 3.37	 RS:946

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22874	 LC: 3.35	 RS:946

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22886	 LC: 3.37	 RS:939

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22896	 LC: 3.42	 RS:942

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22906	 LC: 3.34	 RS:942

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22918	 LC: 3.35	 RS:944

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22928	 LC: 3.39	 RS:941

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22940	 LC: 3.41	 RS:942

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22950	 LC: 3.41	 RS:941

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22962	 LC: 3.43	 RS:940

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22972	 LC: 3.31	 RS:942

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22984	 LC: 3.29	 RS:947

[INFO] 2024-02-21 20:48:55 Meas -> TS: 22994	 LC: 3.31	 RS:944

[INFO] 2024-02-21 20:48:55 Meas -> TS: 23004	 LC: 3.34	 RS:952

[INFO] 2024-02-21 20:48:55 Meas -> TS: 23016	 LC: 3.36	 RS:949

[INFO] 2024-02-21 20:48:55 Meas -> TS: 23026	 LC: 3.37	 RS:948

[INFO] 2024-02-21 20:48:55 Meas -> TS: 23038	 LC: 3.39	 RS:946

[INFO] 2024-02-21 20:48:55 Meas -> TS: 23048	 LC: 3.4	 RS:947

[INFO] 2024-02-21 20:48:55 Meas -> TS: 23060	 LC: 3.36	 RS:947

[INFO] 2024-02-21 20:48:55 Meas -> TS: 23070	 LC: 3.43	 RS:948

[INFO] 2024-02-21 20:48:55 Meas -> TS: 23082	 LC: 3.37	 RS:942

[INFO] 2024-02-21 20:48:55 Meas -> TS: 23092	 LC: 3.44	 RS:947

[INFO] 2024-02-21 20:48:55 Meas -> TS: 23102	 LC: 3.36	 RS:944

[INFO] 2024-02-21 20:48:55 Meas -> TS: 23114	 LC: 3.26	 RS:952

[INFO] 2024-02-21 20:48:55 Meas -> TS: 23124	 LC: 3.38	 RS:956

[INFO] 2024-02-21 20:48:55 Actual 3800 | Target 6000 -> Setting 4000

[INFO] 2024-02-21 20:48:55 TX: b'set position 2 4000\n'
[INFO] 2024-02-21 20:48:55 Meas -> TS: 23136	 LC: 5.64	 RS:966

[INFO] 2024-02-21 20:48:55 Meas -> TS: 23146	 LC: 12.85	 RS:971

[INFO] 2024-02-21 20:48:55 Meas -> TS: 23158	 LC: 14.86	 RS:978

[INFO] 2024-02-21 20:48:55 Meas -> TS: 23168	 LC: 14.26	 RS:979

[INFO] 2024-02-21 20:48:55 Meas -> TS: 23180	 LC: 13.93	 RS:988

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23190	 LC: 13.68	 RS:986

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23200	 LC: 13.49	 RS:986

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23212	 LC: 13.37	 RS:985

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23222	 LC: 13.19	 RS:988

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23234	 LC: 13.17	 RS:986

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23244	 LC: 13.09	 RS:990

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23256	 LC: 12.97	 RS:992

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23266	 LC: 12.98	 RS:980

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23278	 LC: 12.92	 RS:988

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23288	 LC: 12.77	 RS:986

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23298	 LC: 12.62	 RS:992

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23310	 LC: 12.68	 RS:980

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23320	 LC: 12.66	 RS:972

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23332	 LC: 12.63	 RS:976

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23342	 LC: 12.59	 RS:972

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23354	 LC: 12.51	 RS:963

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23364	 LC: 12.43	 RS:976

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23376	 LC: 12.42	 RS:970

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23386	 LC: 12.34	 RS:970

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23396	 LC: 12.34	 RS:970

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23408	 LC: 12.39	 RS:976

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23418	 LC: 12.37	 RS:966

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23430	 LC: 12.34	 RS:968

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23440	 LC: 12.25	 RS:978

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23452	 LC: 12.24	 RS:980

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23462	 LC: 12.21	 RS:981

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23472	 LC: 12.17	 RS:984

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23484	 LC: 12.1	 RS:980

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23494	 LC: 12.11	 RS:983

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23506	 LC: 12.09	 RS:987

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23516	 LC: 12.07	 RS:985

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23528	 LC: 12.06	 RS:997

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23538	 LC: 12.04	 RS:961

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23550	 LC: 12.06	 RS:987

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23560	 LC: 12.04	 RS:987

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23570	 LC: 12.0	 RS:995

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23582	 LC: 11.92	 RS:995

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23592	 LC: 11.9	 RS:990

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23604	 LC: 11.92	 RS:986

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23614	 LC: 11.92	 RS:993

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23626	 LC: 11.92	 RS:992

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23636	 LC: 11.82	 RS:986

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23648	 LC: 11.75	 RS:990

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23658	 LC: 11.8	 RS:990

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23668	 LC: 11.83	 RS:992

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23680	 LC: 11.84	 RS:988

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23690	 LC: 11.75	 RS:992

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23702	 LC: 11.76	 RS:996

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23712	 LC: 11.75	 RS:988

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23724	 LC: 11.72	 RS:1000

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23734	 LC: 11.73	 RS:989

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23746	 LC: 11.71	 RS:996

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23756	 LC: 11.74	 RS:994

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23766	 LC: 11.71	 RS:997

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23778	 LC: 11.68	 RS:768

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23788	 LC: 11.63	 RS:992

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23800	 LC: 11.61	 RS:997

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23810	 LC: 11.58	 RS:997

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23822	 LC: 11.53	 RS:996

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23832	 LC: 11.49	 RS:996

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23844	 LC: 11.56	 RS:1004

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23854	 LC: 11.52	 RS:994

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23864	 LC: 11.52	 RS:992

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23876	 LC: 11.56	 RS:992

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23886	 LC: 11.47	 RS:997

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23898	 LC: 11.48	 RS:992

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23908	 LC: 11.52	 RS:997

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23920	 LC: 11.5	 RS:988

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23930	 LC: 11.49	 RS:1008

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23942	 LC: 11.51	 RS:996

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23952	 LC: 11.53	 RS:996

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23962	 LC: 11.48	 RS:992

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23974	 LC: 11.46	 RS:992

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23984	 LC: 11.43	 RS:1005

[INFO] 2024-02-21 20:48:56 Meas -> TS: 23996	 LC: 11.37	 RS:992

[INFO] 2024-02-21 20:48:56 Meas -> TS: 24006	 LC: 11.39	 RS:994

[INFO] 2024-02-21 20:48:56 Meas -> TS: 24018	 LC: 11.48	 RS:996

[INFO] 2024-02-21 20:48:56 Meas -> TS: 24028	 LC: 11.42	 RS:998

[INFO] 2024-02-21 20:48:56 Meas -> TS: 24040	 LC: 11.39	 RS:993

[INFO] 2024-02-21 20:48:56 Meas -> TS: 24050	 LC: 11.39	 RS:997

[INFO] 2024-02-21 20:48:56 Meas -> TS: 24060	 LC: 11.36	 RS:988

[INFO] 2024-02-21 20:48:56 Meas -> TS: 24072	 LC: 11.36	 RS:992

[INFO] 2024-02-21 20:48:56 Meas -> TS: 24082	 LC: 11.32	 RS:996

[INFO] 2024-02-21 20:48:56 Meas -> TS: 24094	 LC: 11.75	 RS:996

[INFO] 2024-02-21 20:48:56 Actual 4000 | Target 6000 -> Setting 4200

[INFO] 2024-02-21 20:48:56 TX: b'set position 2 4200\n'
[INFO] 2024-02-21 20:48:56 Meas -> TS: 24104	 LC: 18.89	 RS:1048

[INFO] 2024-02-21 20:48:56 Meas -> TS: 24116	 LC: 28.85	 RS:1030

[INFO] 2024-02-21 20:48:57 Meas -> TS: 24126	 LC: 29.61	 RS:1064

[INFO] 2024-02-21 20:48:57 Meas -> TS: 24138	 LC: 28.96	 RS:1056

[INFO] 2024-02-21 20:48:57 Meas -> TS: 24148	 LC: 28.62	 RS:1052

[INFO] 2024-02-21 20:48:57 Meas -> TS: 24158	 LC: 28.46	 RS:1048

[INFO] 2024-02-21 20:48:57 Meas -> TS: 24170	 LC: 28.36	 RS:1032

[INFO] 2024-02-21 20:48:57 Meas -> TS: 24180	 LC: 28.13	 RS:1034

[INFO] 2024-02-21 20:48:57 Meas -> TS: 24192	 LC: 28.01	 RS:1042

[INFO] 2024-02-21 20:48:57 Meas -> TS: 24202	 LC: 27.94	 RS:1040

[INFO] 2024-02-21 20:48:57 Meas -> TS: 24214	 LC: 27.68	 RS:1044

